PLZ;Ort;Straße;Hausnummer;X;Y;Stimmbezirk;WahlbezirkId
58135;Hagen;Auf dem Piepenstöcken;8;32390476,867;5688214,432;5255;25
58135;Hagen;Auf dem Piepenstöcken;10;32390483,224;5688195,857;5255;25
58135;Hagen;Auf dem Piepenstöcken;12;32390479,123;5688185,788;5255;25
58135;Hagen;Auf dem Piepenstöcken;16;32390456,87;5688139,982;5255;25
58135;Hagen;Auf dem Piepenstöcken;17;32390478,388;5688119,821;5255;25
58135;Hagen;Auf dem Piepenstöcken;19;32390470,607;5688096,531;5255;25
58135;Hagen;Auf dem Piepenstöcken;21;32390472,358;5688075,949;5255;25
58135;Hagen;Auf dem Rode;1;32390280,664;5690777,289;5234;23
58135;Hagen;Auf dem Rode;3;32390306,635;5690766,298;5234;23
58135;Hagen;Auf dem Rode;5;32390324,352;5690758,324;5234;23
58135;Hagen;Auf dem Rode;5a;32390339,456;5690756,004;5234;23
58135;Hagen;Auf dem Rode;7;32390356,149;5690755,142;5234;23
58135;Hagen;Auf dem Rode;7a;32390373,776;5690754,992;5234;23
58135;Hagen;Auf dem Rode;8;32390634,349;5690784,963;5234;23
58135;Hagen;Auf dem Rode;9;32390400,46;5690795,761;5234;23
58135;Hagen;Auf dem Rode;11;32390391,237;5690755,038;5234;23
58135;Hagen;Auf dem Rode;12;32390682,714;5690823,976;5234;23
58135;Hagen;Auf dem Rode;15;32390429,516;5690765,926;5234;23
58135;Hagen;Auf dem Rode;17;32390446,679;5690768,042;5234;23
58135;Hagen;Auf dem Rode;17a;32390452,609;5690768,825;5234;23
58135;Hagen;Auf dem Rode;17b;32390458,49;5690769,603;5234;23
58135;Hagen;Auf dem Rode;17c;32390464,385;5690770,382;5234;23
58135;Hagen;Auf dem Rode;19;32390480,015;5690777,277;5234;23
58135;Hagen;Auf dem Rode;19a;32390497,451;5690784,251;5234;23
58135;Hagen;Auf dem Rode;21;32390510,427;5690793,251;5234;23
58135;Hagen;Auf dem Rode;29;32390621,914;5690814,426;5234;23
58119;Hagen;Auf dem Roland;2;32401268,471;5688948,011;3182;18
58119;Hagen;Auf dem Roland;2a;32401252,749;5688946,786;3182;18
58119;Hagen;Auf dem Roland;2b;32401245,231;5688947,092;3182;18
58119;Hagen;Auf dem Roland;3;32401241,348;5688970,135;3182;18
58119;Hagen;Auf dem Roland;4;32401290,196;5688943,928;3182;18
58119;Hagen;Auf dem Roland;5;32401249,321;5688970,114;3182;18
58119;Hagen;Auf dem Roland;6;32401305,807;5688941,046;3182;18
58119;Hagen;Auf dem Roland;7;32401269,846;5688967,125;3182;18
58119;Hagen;Auf dem Roland;8;32401322,143;5688935,394;3182;18
58119;Hagen;Auf dem Roland;9;32401295,829;5688962,928;3182;18
58119;Hagen;Auf dem Roland;10;32401339,393;5688932,792;3182;18
58119;Hagen;Auf dem Roland;11;32401317,165;5688959,164;3182;18
